epoch,step,train/loss_epoch,train/loss_step,val/ade_ft,val/fde_ft,val/loss,val/mse_ft
1,434,,0.3155653178691864,,,,
1,439,,0.4063258767127991,,,,
1,444,,0.23192885518074036,,,,
1,449,,0.32866230607032776,,,,
1,454,,0.11083558201789856,,,,
1,459,,0.2844467759132385,,,,
1,464,,0.3270943760871887,,,,
1,469,,0.2995973825454712,,,,
1,474,,0.17834484577178955,,,,
1,479,,0.3688618838787079,,,,
1,484,,0.2977195084095001,,,,
1,489,,0.3452422022819519,,,,
1,494,,0.5782028436660767,,,,
1,499,,0.34938734769821167,,,,
1,504,,0.34235140681266785,,,,
1,509,,0.19143827259540558,,,,
1,514,,0.36260202527046204,,,,
1,519,,0.18319088220596313,,,,
1,524,,0.232373908162117,,,,
1,529,,0.27503055334091187,,,,
1,534,,0.34791630506515503,,,,
1,539,,0.10092893242835999,,,,
1,544,,0.312749981880188,,,,
1,549,,0.18449854850769043,,,,
1,554,,0.22983349859714508,,,,
1,559,,0.05488281697034836,,,,
1,559,,,1.2020766735076904,2.711069107055664,0.23532399535179138,4.510651111602783
1,559,0.33174189925193787,,,,,
2,564,,0.21622850000858307,,,,
2,569,,0.42488884925842285,,,,
2,574,,0.31026899814605713,,,,
2,579,,-0.07280737161636353,,,,
2,584,,0.28421056270599365,,,,
2,589,,0.026236943900585175,,,,
2,594,,0.201156347990036,,,,
2,599,,0.31470876932144165,,,,
2,604,,0.49865925312042236,,,,
2,609,,0.298048198223114,,,,
2,614,,0.20698994398117065,,,,
2,619,,0.1829226315021515,,,,
2,624,,0.38030654191970825,,,,
2,629,,0.04539620876312256,,,,
2,634,,0.276285856962204,,,,
2,639,,0.28298845887184143,,,,
2,644,,0.14311754703521729,,,,
2,649,,0.20267707109451294,,,,
2,654,,0.26623445749282837,,,,
2,659,,0.1376485824584961,,,,
2,664,,0.31783583760261536,,,,
2,669,,0.3565954566001892,,,,
2,674,,0.21701543033123016,,,,
2,679,,0.2963770627975464,,,,
2,684,,0.1806187629699707,,,,
2,689,,0.21101650595664978,,,,
2,694,,0.1137571632862091,,,,
2,699,,0.32605060935020447,,,,
2,704,,0.32032737135887146,,,,
2,709,,0.4021897614002228,,,,
2,714,,0.16290950775146484,,,,
2,719,,0.10897858440876007,,,,
2,724,,0.2091626226902008,,,,
2,729,,0.19282636046409607,,,,
2,734,,0.26405009627342224,,,,
2,739,,0.15210291743278503,,,,
2,744,,0.025047970935702324,,,,
2,749,,0.35750046372413635,,,,
2,754,,-0.05077127739787102,,,,
2,759,,0.10601483285427094,,,,
2,764,,0.10965371131896973,,,,
2,769,,0.32531535625457764,,,,
2,774,,0.07865361869335175,,,,
2,779,,0.40124082565307617,,,,
2,784,,0.4208657741546631,,,,
2,789,,0.008386467583477497,,,,
2,794,,0.2912881374359131,,,,
2,799,,0.1927986890077591,,,,
2,804,,0.22291725873947144,,,,
2,809,,-0.10159315168857574,,,,
2,814,,-0.08712682127952576,,,,
2,819,,0.20243829488754272,,,,
2,824,,0.1597428321838379,,,,
2,829,,0.3421897888183594,,,,
2,834,,0.4186474084854126,,,,
2,839,,0.3770027756690979,,,,
2,839,,,1.1429431438446045,2.6286532878875732,0.16455912590026855,3.933626890182495
2,839,0.22684432566165924,,,,,
3,844,,-0.0777619332075119,,,,
3,849,,0.20585224032402039,,,,
3,854,,0.07836850732564926,,,,
3,859,,0.019681360572576523,,,,
3,864,,0.4314301013946533,,,,
3,869,,0.4128701686859131,,,,
3,874,,0.33876490592956543,,,,
3,879,,0.1911235749721527,,,,
3,884,,0.22761714458465576,,,,
3,889,,0.03648606687784195,,,,
3,894,,0.16955414414405823,,,,
3,899,,0.2134796679019928,,,,
3,904,,0.1625078022480011,,,,
3,909,,0.24752739071846008,,,,
3,914,,0.014203501865267754,,,,
3,919,,0.29334571957588196,,,,
3,924,,0.39091336727142334,,,,
3,929,,1.0137765407562256,,,,
3,934,,0.0826089084148407,,,,
3,939,,0.38839834928512573,,,,
3,944,,0.08294611424207687,,,,
3,949,,0.12254111468791962,,,,
3,954,,0.06853368133306503,,,,
3,959,,0.29698646068573,,,,
3,964,,0.028006350621581078,,,,
3,969,,0.2901054620742798,,,,
3,974,,0.1070861667394638,,,,
3,979,,0.2563248872756958,,,,
3,984,,0.2548009753227234,,,,
3,989,,0.06964811682701111,,,,
3,994,,0.22993957996368408,,,,
3,999,,0.3639737069606781,,,,
3,1004,,0.5662279725074768,,,,
3,1009,,0.2778209447860718,,,,
3,1014,,0.33023950457572937,,,,
3,1019,,0.09787537157535553,,,,
3,1024,,0.45551633834838867,,,,
3,1029,,0.27290230989456177,,,,
3,1034,,0.21645551919937134,,,,
3,1039,,-0.16315536201000214,,,,
3,1044,,0.21155914664268494,,,,
3,1049,,0.3804641664028168,,,,
3,1054,,0.0261068195104599,,,,
3,1059,,0.06840026378631592,,,,
3,1064,,0.24202004075050354,,,,
3,1069,,-0.0037900013849139214,,,,
3,1074,,0.39644956588745117,,,,
3,1079,,0.020254697650671005,,,,
3,1084,,0.2747189700603485,,,,
3,1089,,0.35465723276138306,,,,
3,1094,,-0.1102248951792717,,,,
3,1099,,0.2792651653289795,,,,
3,1104,,0.5379241704940796,,,,
3,1109,,0.37862247228622437,,,,
3,1114,,0.08250942081212997,,,,
3,1119,,0.24263513088226318,,,,
3,1119,,,1.2684308290481567,2.855541944503784,0.2788589298725128,4.905533790588379
3,1119,0.17766739428043365,,,,,
4,1124,,0.11183027923107147,,,,
4,1129,,0.33202701807022095,,,,
4,1134,,-0.1623174548149109,,,,
4,1139,,0.3156793415546417,,,,
4,1144,,0.01723306067287922,,,,
4,1149,,-0.05872379615902901,,,,
4,1154,,-0.005918249953538179,,,,
4,1159,,-0.023071151226758957,,,,
4,1164,,0.055288027971982956,,,,
4,1169,,-0.03052816540002823,,,,
4,1174,,-0.003815680742263794,,,,
4,1179,,0.3382539749145508,,,,
4,1184,,0.2365434318780899,,,,
4,1189,,0.2125752866268158,,,,
4,1194,,0.1579250991344452,,,,
4,1199,,0.19151246547698975,,,,
4,1204,,0.17451772093772888,,,,
4,1209,,0.19613760709762573,,,,
4,1214,,0.17898033559322357,,,,
4,1219,,-0.09580908715724945,,,,
4,1224,,0.26841703057289124,,,,
4,1229,,0.27302369475364685,,,,
4,1234,,0.06901592016220093,,,,
4,1239,,0.5369231700897217,,,,
4,1244,,0.24452021718025208,,,,
4,1249,,0.22361871600151062,,,,
4,1254,,0.051975443959236145,,,,
4,1259,,0.46565210819244385,,,,
4,1264,,0.19380703568458557,,,,
4,1269,,0.026000628247857094,,,,
4,1274,,0.15669555962085724,,,,
4,1279,,0.29502323269844055,,,,
4,1284,,0.03709106147289276,,,,
4,1289,,-0.032320182770490646,,,,
4,1294,,0.10632878541946411,,,,
4,1299,,0.25012630224227905,,,,
4,1304,,-0.07567854970693588,,,,
4,1309,,0.10129743069410324,,,,
4,1314,,0.1966732144355774,,,,
4,1319,,0.15164455771446228,,,,
4,1324,,0.23190425336360931,,,,
4,1329,,0.05362782999873161,,,,
4,1334,,-0.029793642461299896,,,,
4,1339,,0.06168912351131439,,,,
4,1344,,0.07332910597324371,,,,
4,1349,,0.6312371492385864,,,,
4,1354,,-0.05558551102876663,,,,
4,1359,,0.32833439111709595,,,,
4,1364,,0.23889830708503723,,,,
4,1369,,0.14042556285858154,,,,
4,1374,,0.039211664348840714,,,,
4,1379,,-0.03231411799788475,,,,
4,1384,,0.2321968376636505,,,,
4,1389,,-0.11686251312494278,,,,
4,1394,,0.20674356818199158,,,,
4,1399,,0.15123918652534485,,,,
4,1399,,,1.1832414865493774,2.7088189125061035,0.16266202926635742,4.350269794464111
4,1399,0.1367211490869522,,,,,
5,1404,,0.0759781077504158,,,,
5,1409,,-0.10194137692451477,,,,
5,1414,,-0.09579363465309143,,,,
5,1419,,0.2918010950088501,,,,
5,1424,,0.16346991062164307,,,,
5,1429,,0.24068492650985718,,,,
5,1434,,0.13978151977062225,,,,
5,1439,,0.06931938976049423,,,,
5,1444,,0.1307213306427002,,,,
5,1449,,-0.022276561707258224,,,,
5,1454,,0.2782612442970276,,,,
5,1459,,0.25093504786491394,,,,
5,1464,,0.20304784178733826,,,,
5,1469,,0.11259055137634277,,,,
5,1474,,-0.01915980502963066,,,,
5,1479,,0.0852283462882042,,,,
5,1484,,0.02494840696454048,,,,
5,1489,,0.19379419088363647,,,,
5,1494,,0.0776815190911293,,,,
5,1499,,0.01684914156794548,,,,
5,1504,,0.09017903357744217,,,,
5,1509,,0.30041712522506714,,,,
5,1514,,0.0051862262189388275,,,,
5,1519,,0.31316617131233215,,,,
5,1524,,-0.03353475406765938,,,,
5,1529,,0.2671917676925659,,,,
5,1534,,0.2592991590499878,,,,
5,1539,,-0.016588492318987846,,,,
5,1544,,0.003386971540749073,,,,
5,1549,,0.09588997811079025,,,,
5,1554,,0.2399185299873352,,,,
5,1559,,0.2713623344898224,,,,
5,1564,,0.23172834515571594,,,,
5,1569,,0.1771356463432312,,,,
5,1574,,-0.06380202621221542,,,,
5,1579,,0.018387004733085632,,,,
5,1584,,-0.12474624812602997,,,,
5,1589,,0.07745496928691864,,,,
5,1594,,0.14295122027397156,,,,
5,1599,,0.18435794115066528,,,,
5,1604,,0.0802651196718216,,,,
5,1609,,-0.23381803929805756,,,,
5,1614,,0.1196717619895935,,,,
5,1619,,0.07874947041273117,,,,
5,1624,,-0.010079052299261093,,,,
5,1629,,-0.09768057614564896,,,,
5,1634,,0.3433876633644104,,,,
5,1639,,0.09262768179178238,,,,
5,1644,,0.07337501645088196,,,,
5,1649,,0.1611335277557373,,,,
5,1654,,0.3016814589500427,,,,
5,1659,,0.1198577731847763,,,,
5,1664,,0.28701603412628174,,,,
5,1669,,0.2900100350379944,,,,
5,1674,,0.22150170803070068,,,,
5,1679,,-0.0874512791633606,,,,
5,1679,,,1.1037086248397827,2.473924160003662,0.043145064264535904,3.784813165664673
5,1679,0.11611887067556381,,,,,
6,1684,,0.022219687700271606,,,,
6,1689,,0.13043150305747986,,,,
6,1694,,0.09842711687088013,,,,
6,1699,,-0.09079504758119583,,,,
6,1704,,0.3273462653160095,,,,
6,1709,,0.16659802198410034,,,,
6,1714,,0.436626136302948,,,,
6,1719,,0.06899885833263397,,,,
6,1724,,-0.06341241300106049,,,,
6,1729,,0.21266895532608032,,,,
6,1734,,0.024644721299409866,,,,
6,1739,,0.20814433693885803,,,,
6,1744,,0.0069932034239172935,,,,
6,1749,,0.15476977825164795,,,,
6,1754,,0.09731782972812653,,,,
6,1759,,0.22551563382148743,,,,
6,1764,,-0.039692990481853485,,,,
6,1769,,0.16557876765727997,,,,
6,1774,,0.0890808030962944,,,,
6,1779,,0.047759197652339935,,,,
6,1784,,-0.1021215170621872,,,,
6,1789,,0.15263812243938446,,,,
6,1794,,0.27930134534835815,,,,
6,1799,,-0.23865410685539246,,,,
6,1804,,0.030447788536548615,,,,
6,1809,,0.1479724943637848,,,,
6,1814,,0.06673822551965714,,,,
6,1819,,0.13482758402824402,,,,
6,1824,,-0.10478170216083527,,,,
6,1829,,0.3451611399650574,,,,
6,1834,,0.12539750337600708,,,,
6,1839,,0.3157232999801636,,,,
6,1844,,-0.23182210326194763,,,,
6,1849,,0.37587618827819824,,,,
6,1854,,-0.0348263680934906,,,,
6,1859,,-0.007122538983821869,,,,
6,1864,,0.08307623863220215,,,,
6,1869,,0.25962942838668823,,,,
6,1874,,0.20111259818077087,,,,
6,1879,,0.2104882150888443,,,,
6,1884,,0.15302157402038574,,,,
6,1889,,0.1333734393119812,,,,
6,1894,,-0.02644035406410694,,,,
6,1899,,0.06565268337726593,,,,
6,1904,,0.2489543855190277,,,,
6,1909,,0.28902989625930786,,,,
6,1914,,0.3326190710067749,,,,
6,1919,,0.3256447911262512,,,,
6,1924,,0.007299546152353287,,,,
6,1929,,0.27785423398017883,,,,
6,1934,,0.2778847813606262,,,,
6,1939,,0.09985174238681793,,,,
6,1944,,-0.1519906371831894,,,,
6,1949,,0.27538347244262695,,,,
6,1954,,0.49632948637008667,,,,
6,1959,,-0.05348235368728638,,,,
6,1959,,,1.1141129732131958,2.4929146766662598,0.10227556526660919,3.661560297012329
6,1959,0.12740375101566315,,,,,
7,1964,,0.005877498537302017,,,,
7,1969,,0.11761055141687393,,,,
7,1974,,-0.009229909628629684,,,,
7,1979,,0.039599962532520294,,,,
7,1984,,0.11432274430990219,,,,
7,1989,,0.07009056955575943,,,,
7,1994,,-0.0972738042473793,,,,
7,1999,,-0.04438018053770065,,,,
7,2004,,0.017334092408418655,,,,
7,2009,,0.1607382446527481,,,,
7,2014,,0.10245130211114883,,,,
7,2019,,0.3271940350532532,,,,
7,2024,,0.003299213945865631,,,,
7,2029,,0.27369701862335205,,,,
7,2034,,-0.07100921869277954,,,,
7,2039,,0.2333349883556366,,,,
7,2044,,-0.09346450865268707,,,,
7,2049,,-0.26991069316864014,,,,
7,2054,,0.22969719767570496,,,,
7,2059,,0.08566615730524063,,,,
7,2064,,0.020181896165013313,,,,
7,2069,,-0.013263599947094917,,,,
7,2074,,0.0013597682118415833,,,,
7,2079,,0.1569805145263672,,,,
7,2084,,-0.04702230170369148,,,,
7,2089,,0.03719004988670349,,,,
7,2094,,0.1981908679008484,,,,
7,2099,,0.2738524079322815,,,,
7,2104,,0.013971628621220589,,,,
7,2109,,0.17305830121040344,,,,
7,2114,,-0.10027188062667847,,,,
7,2119,,0.020768824964761734,,,,
7,2124,,0.3277745246887207,,,,
7,2129,,0.04052237421274185,,,,
7,2134,,0.13780781626701355,,,,
7,2139,,0.1079438179731369,,,,
7,2144,,0.16578513383865356,,,,
7,2149,,0.14612558484077454,,,,
7,2154,,0.39805474877357483,,,,
7,2159,,-0.05457807332277298,,,,
7,2164,,0.1973007619380951,,,,
7,2169,,0.24856577813625336,,,,
7,2174,,0.14282190799713135,,,,
7,2179,,0.5305110216140747,,,,
7,2184,,-0.02304239198565483,,,,
7,2189,,0.3973951041698456,,,,
7,2194,,0.27629637718200684,,,,
7,2199,,0.6164445877075195,,,,
7,2204,,-0.11902770400047302,,,,
7,2209,,0.2298964560031891,,,,
7,2214,,0.4225570559501648,,,,
7,2219,,0.2764146327972412,,,,
7,2224,,0.22707299888134003,,,,
7,2229,,0.20315691828727722,,,,
7,2234,,-0.14998039603233337,,,,
7,2239,,0.0394100621342659,,,,
7,2239,,,1.1470881700515747,2.5633962154388428,0.10719222575426102,4.018497467041016
7,2239,0.09947531670331955,,,,,
8,2244,,0.11389893293380737,,,,
8,2249,,0.27202582359313965,,,,
8,2254,,0.023702453821897507,,,,
8,2259,,0.1585870087146759,,,,
8,2264,,-0.02487057074904442,,,,
8,2269,,0.2757602035999298,,,,
8,2274,,0.10665913671255112,,,,
8,2279,,-0.03879633545875549,,,,
8,2284,,-0.15108224749565125,,,,
8,2289,,0.2171730101108551,,,,
8,2294,,-0.0020437128841876984,,,,
8,2299,,0.004212191328406334,,,,
8,2304,,0.4171651005744934,,,,
8,2309,,0.1256430447101593,,,,
8,2314,,0.1085696667432785,,,,
8,2319,,-0.01683792658150196,,,,
8,2324,,0.16533759236335754,,,,
8,2329,,0.1497020125389099,,,,
8,2334,,0.3910771310329437,,,,
8,2339,,0.05725042149424553,,,,
8,2344,,0.28840363025665283,,,,
8,2349,,0.039781615138053894,,,,
8,2354,,0.013783595524728298,,,,
8,2359,,0.20759227871894836,,,,
8,2364,,0.01743948832154274,,,,
8,2369,,0.276553213596344,,,,
8,2374,,0.29733577370643616,,,,
8,2379,,0.28140538930892944,,,,
8,2384,,-0.20242094993591309,,,,
8,2389,,0.3108094334602356,,,,
8,2394,,-0.07076191157102585,,,,
8,2399,,0.12693819403648376,,,,
8,2404,,0.10611232370138168,,,,
8,2409,,0.1885913610458374,,,,
8,2414,,0.16457480192184448,,,,
8,2419,,0.04165675491094589,,,,
8,2424,,-0.043567266315221786,,,,
8,2429,,0.06481362134218216,,,,
8,2434,,0.1688561886548996,,,,
8,2439,,0.06648089736700058,,,,
8,2444,,-0.059611186385154724,,,,
8,2449,,0.27343612909317017,,,,
8,2454,,0.09754597395658493,,,,
8,2459,,-0.06263288110494614,,,,
8,2464,,0.012634648010134697,,,,
8,2469,,0.19397956132888794,,,,
8,2474,,0.14978978037834167,,,,
8,2479,,0.06711556017398834,,,,
8,2484,,0.07139948010444641,,,,
8,2489,,0.16493847966194153,,,,
8,2494,,0.2808559536933899,,,,
8,2499,,-0.09420418739318848,,,,
8,2504,,0.1537342071533203,,,,
8,2509,,0.3165407180786133,,,,
8,2514,,0.16544942557811737,,,,
8,2519,,0.041933573782444,,,,
8,2519,,,1.1652617454528809,2.633241891860962,0.05279446020722389,4.397747993469238
8,2519,0.10743673145771027,,,,,
9,2524,,0.08067820221185684,,,,
9,2529,,0.28325390815734863,,,,
9,2534,,0.11401288211345673,,,,
9,2539,,0.007925409823656082,,,,
9,2544,,0.19235943257808685,,,,
9,2549,,-0.13920274376869202,,,,
9,2554,,0.06158534809947014,,,,
9,2559,,0.0967460498213768,,,,
9,2564,,0.08069214224815369,,,,
9,2569,,-0.10819384455680847,,,,
9,2574,,-0.010479003190994263,,,,
9,2579,,0.019024912267923355,,,,
9,2584,,-0.31852987408638,,,,
9,2589,,0.17254319787025452,,,,
9,2594,,-0.0818113386631012,,,,
9,2599,,0.10507325828075409,,,,
9,2604,,0.12004411965608597,,,,
9,2609,,0.1994517296552658,,,,
9,2614,,0.029379241168498993,,,,
9,2619,,0.06281786412000656,,,,
9,2624,,0.1956167221069336,,,,
9,2629,,-0.1642313301563263,,,,
9,2634,,0.10575118660926819,,,,
9,2639,,0.2705867886543274,,,,
9,2644,,0.24674612283706665,,,,
9,2649,,0.015916507691144943,,,,
9,2654,,0.1543780416250229,,,,
9,2659,,0.10909751057624817,,,,
9,2664,,0.10625794529914856,,,,
9,2669,,0.150170236825943,,,,
9,2674,,0.15613999962806702,,,,
9,2679,,0.20177316665649414,,,,
9,2684,,0.13680356740951538,,,,
9,2689,,-0.06615124642848969,,,,
9,2694,,0.045388560742139816,,,,
9,2699,,0.025101525709033012,,,,
9,2704,,0.08068034052848816,,,,
9,2709,,0.20097845792770386,,,,
9,2714,,0.05298597738146782,,,,
9,2719,,0.05890059471130371,,,,
9,2724,,0.204128235578537,,,,
9,2729,,-0.05561159551143646,,,,
9,2734,,-0.13807235658168793,,,,
9,2739,,-0.05323479697108269,,,,
9,2744,,0.19326737523078918,,,,
9,2749,,0.2977989912033081,,,,
9,2754,,0.16207125782966614,,,,
9,2759,,-0.03514571860432625,,,,
9,2764,,0.09327273815870285,,,,
9,2769,,0.15661382675170898,,,,
9,2774,,0.2280968874692917,,,,
9,2779,,0.3568805456161499,,,,
9,2784,,0.35879334807395935,,,,
9,2789,,-0.3933910131454468,,,,
9,2794,,0.2937510013580322,,,,
9,2799,,0.1539815217256546,,,,
9,2799,,,1.1714067459106445,2.646610736846924,0.12101446837186813,4.335087299346924
9,2799,0.08315641433000565,,,,,
10,2804,,-0.1333240568637848,,,,
10,2809,,0.09225867688655853,,,,
10,2814,,-0.08413492888212204,,,,
10,2819,,-0.14372852444648743,,,,
10,2824,,-0.3681957423686981,,,,
10,2829,,-0.012163035571575165,,,,
10,2834,,0.07692238688468933,,,,
10,2839,,0.2838696837425232,,,,
10,2844,,0.36342257261276245,,,,
10,2849,,0.44915974140167236,,,,
10,2854,,0.1493484228849411,,,,
10,2859,,-0.039443016052246094,,,,
10,2864,,0.11504173278808594,,,,
10,2869,,0.23405979573726654,,,,
10,2874,,0.043873902410268784,,,,
10,2879,,-0.03298243507742882,,,,
10,2884,,0.11954642832279205,,,,
10,2889,,0.0663112998008728,,,,
10,2894,,0.06363671272993088,,,,
10,2899,,-0.20661920309066772,,,,
10,2904,,-0.10011787712574005,,,,
10,2909,,-0.19928482174873352,,,,
10,2914,,0.3712035119533539,,,,
10,2919,,0.09388243407011032,,,,
10,2924,,0.34655624628067017,,,,
10,2929,,0.40514737367630005,,,,
10,2934,,0.07161436229944229,,,,
10,2939,,0.014594443142414093,,,,
10,2944,,-0.22668008506298065,,,,
10,2949,,-0.1304607391357422,,,,
10,2954,,-0.01763562299311161,,,,
10,2959,,-0.010341349989175797,,,,
10,2964,,0.10840225964784622,,,,
10,2969,,-0.2835422456264496,,,,
10,2974,,0.104105144739151,,,,
10,2979,,0.23135319352149963,,,,
10,2984,,-0.025748368352651596,,,,
10,2989,,0.3504817485809326,,,,
10,2994,,0.39346787333488464,,,,
10,2999,,0.23063451051712036,,,,
10,3004,,0.1885623186826706,,,,
10,3009,,-0.11349227279424667,,,,
10,3014,,-0.12496893852949142,,,,
10,3019,,0.038010843098163605,,,,
10,3024,,-0.016383154317736626,,,,
10,3029,,-0.10352586954832077,,,,
10,3034,,0.07591696083545685,,,,
10,3039,,0.11317873001098633,,,,
10,3044,,0.2715614140033722,,,,
10,3049,,0.35342806577682495,,,,
10,3054,,0.2800370454788208,,,,
10,3059,,-0.0019664019346237183,,,,
10,3064,,0.06551969796419144,,,,
10,3069,,0.2986183762550354,,,,
10,3074,,0.13124574720859528,,,,
10,3079,,-0.03118808940052986,,,,
10,3079,,,1.0987424850463867,2.4494569301605225,0.010355107486248016,3.719266414642334
10,3079,0.08280538022518158,,,,,
11,3084,,0.3271820545196533,,,,
11,3089,,0.1770842969417572,,,,
11,3094,,0.28500282764434814,,,,
11,3099,,0.08401479572057724,,,,
11,3104,,-0.2613444924354553,,,,
11,3109,,-0.05141653120517731,,,,
11,3114,,0.107974112033844,,,,
11,3119,,0.11604717373847961,,,,
11,3124,,0.0845341756939888,,,,
11,3129,,0.15920200943946838,,,,
11,3134,,0.02555927075445652,,,,
11,3139,,-0.049636077135801315,,,,
11,3144,,0.24280118942260742,,,,
11,3149,,0.10023481398820877,,,,
11,3154,,0.008360862731933594,,,,
11,3159,,0.12974756956100464,,,,
11,3164,,0.3993203043937683,,,,
11,3169,,0.22514846920967102,,,,
11,3174,,0.17108705639839172,,,,
11,3179,,0.03723033517599106,,,,
11,3184,,0.02842037007212639,,,,
11,3189,,-0.16361039876937866,,,,
11,3194,,-0.0649469718337059,,,,
11,3199,,-0.016922447830438614,,,,
11,3204,,-0.030995100736618042,,,,
11,3209,,0.20706701278686523,,,,
11,3214,,0.08745791018009186,,,,
11,3219,,0.19769904017448425,,,,
11,3224,,-0.02291451022028923,,,,
11,3229,,-0.19220370054244995,,,,
11,3234,,0.16567251086235046,,,,
11,3239,,0.2905154228210449,,,,
11,3244,,0.05892549455165863,,,,
11,3249,,0.12699954211711884,,,,
11,3254,,-0.08128903806209564,,,,
11,3259,,0.19687631726264954,,,,
11,3264,,0.353016197681427,,,,
11,3269,,0.07968799769878387,,,,
11,3274,,0.08421310782432556,,,,
11,3279,,0.06432215869426727,,,,
11,3284,,0.2373150885105133,,,,
11,3289,,-0.11879292130470276,,,,
11,3294,,0.14112436771392822,,,,
11,3299,,-0.10286051034927368,,,,
11,3304,,0.12391699850559235,,,,
11,3309,,-0.00598008930683136,,,,
11,3314,,0.07072547823190689,,,,
11,3319,,0.010737190954387188,,,,
11,3324,,0.12899285554885864,,,,
11,3329,,-0.108065664768219,,,,
11,3334,,0.0039518168196082115,,,,
11,3339,,0.21790921688079834,,,,
11,3344,,-0.10845410823822021,,,,
11,3349,,-0.11892034113407135,,,,
11,3354,,-0.051442306488752365,,,,
11,3359,,-0.3653867840766907,,,,
11,3359,,,1.0693511962890625,2.394631862640381,0.019164610654115677,3.644517660140991
11,3359,0.06953492760658264,,,,,
12,3364,,-0.1555885374546051,,,,
12,3369,,0.08251994848251343,,,,
12,3374,,-0.01387106440961361,,,,
12,3379,,0.27344846725463867,,,,
12,3384,,-0.004585901275277138,,,,
12,3389,,0.10239547491073608,,,,
12,3394,,-0.07032308727502823,,,,
12,3399,,-0.08928197622299194,,,,
12,3404,,-0.020326199010014534,,,,
12,3409,,-0.05231316387653351,,,,
12,3414,,0.1316591501235962,,,,
12,3419,,-0.05592196062207222,,,,
12,3424,,0.3360835909843445,,,,
12,3429,,0.1211531013250351,,,,
12,3434,,0.23036623001098633,,,,
12,3439,,0.09598266333341599,,,,
12,3444,,0.3445466160774231,,,,
12,3449,,0.1857636570930481,,,,
12,3454,,0.16799290478229523,,,,
12,3459,,-0.011856527999043465,,,,
12,3464,,0.1074870303273201,,,,
12,3469,,0.3755233883857727,,,,
12,3474,,0.33108922839164734,,,,
12,3479,,0.05500715225934982,,,,
12,3484,,-0.2686825394630432,,,,
12,3489,,-0.08461324870586395,,,,
